name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;650;0;673;3077;1107;3077;1130;0
header;181;95;181;135;1804;135;1804;95
A;978;154;978;181;1002;181;1002;154
A;902;737;902;739;902;739;902;737
B;978;826;978;853;996;853;996;826
A;1034;833;1034;841;1041;841;1041;833
A;1102;1160;1102;1161;1104;1161;1104;1160
A;878;1248;878;1252;881;1252;881;1248
A;1069;1390;1069;1390;1069;1390;1069;1390
C;973;1489;973;1518;994;1518;994;1489
A;811;1543;811;1544;813;1544;813;1543
A;926;1570;926;1574;929;1574;929;1570
A;1076;1702;1076;1712;1078;1712;1078;1702
D;973;2161;973;2187;994;2187;994;2161
