name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;429;0;545;3077;1821;3077;1785;0
header;214;121;214;165;1831;165;1831;121
A;1011;193;1011;220;1033;220;1033;193
B;696;336;696;355;710;355;710;336
A;728;621;728;633;735;633;735;621
A;1289;1025;1289;1031;1294;1031;1294;1025
A;983;1173;983;1182;991;1182;991;1173
A;497;1355;497;1366;504;1366;504;1355
D;1643;1381;1643;1406;1673;1406;1673;1381
A;1486;1478;1486;1484;1492;1484;1492;1478
C;1003;1523;1003;1552;1023;1552;1023;1523
D;1005;2204;1005;2231;1026;2231;1026;2204
