name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;608;0;885;3069;1151;3069;1151;0
header;210;129;210;163;1834;163;1834;129
A;1011;191;1011;219;1035;219;1035;191
D;1069;329;1069;355;1084;355;1084;329
D;1066;560;1066;585;1081;585;1081;560
D;1066;785;1066;811;1081;811;1081;785
A;755;849;755;854;760;854;760;849
B;1011;860;1011;887;1030;887;1030;860
D;1063;1014;1063;1040;1078;1040;1078;1014
A;1068;1188;1068;1189;1069;1189;1069;1188
C;1005;1526;1005;1555;1027;1555;1027;1526
D;1116;1703;1116;1729;1131;1729;1131;1703
A;1102;1935;1102;1957;1107;1957;1107;1935
A;870;2093;870;2100;875;2100;875;2093
D;1008;2212;1008;2241;1031;2241;1031;2212
A;1099;2854;1099;2857;1109;2857;1109;2854
