name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;645;0;576;3067;967;3067;944;0
header;119;157;119;201;1751;201;1751;157
D;793;219;793;241;808;241;808;219
C;886;220;886;243;898;243;898;220
A;917;223;917;249;937;249;937;223
D;885;252;885;272;898;272;898;252
D;888;281;888;304;902;304;902;281
A;659;304;659;304;659;304;659;304
A;923;737;923;737;924;737;924;737
D;887;764;887;786;901;786;901;764
D;888;797;888;816;901;816;901;797
B;887;826;887;848;900;848;900;826
A;690;887;690;909;697;909;697;887
B;704;887;704;909;718;909;718;887
D;887;889;887;912;901;912;901;889
B;916;890;916;918;939;918;939;890
D;888;919;888;941;902;941;902;919
A;711;1031;711;1053;716;1053;716;1031
B;890;1032;890;1054;905;1054;905;1032
A;801;1063;801;1085;811;1085;811;1063
D;891;1063;891;1085;905;1085;905;1063
B;892;1340;892;1362;906;1362;906;1340
A;656;1423;656;1427;659;1427;659;1423
B;713;1496;713;1519;731;1519;731;1496
C;915;1560;915;1589;942;1589;942;1560
B;847;1774;847;1797;862;1797;862;1774
B;892;1774;892;1797;906;1797;906;1774
B;799;1956;799;1980;814;1980;814;1956
D;845;1957;845;1981;859;1981;859;1957
D;924;2236;924;2264;948;2264;948;2236
B;769;2597;769;2620;790;2620;790;2597
A;834;2628;834;2652;847;2652;847;2628
A;807;2756;807;2776;810;2776;810;2756
A;834;2927;834;2930;836;2930;836;2927
