name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;704;0;750;3069;1180;3069;1157;0
header;211;134;211;167;1876;167;1876;134
A;1016;198;1016;224;1040;224;1040;198
A;714;201;714;201;714;201;714;201
A;821;249;821;274;840;274;840;249
D;1126;519;1126;544;1141;544;1141;519
A;1047;594;1047;596;1049;596;1049;594
A;1114;753;1114;777;1121;777;1121;753
B;1024;869;1024;894;1042;894;1042;869
A;778;1327;778;1333;783;1333;783;1327
C;1024;1537;1024;1566;1045;1566;1045;1537
A;928;1666;928;1668;930;1668;930;1666
A;809;1744;809;1755;815;1755;815;1744
A;837;2198;837;2198;837;2198;837;2198
D;1030;2216;1030;2242;1051;2242;1051;2216
A;985;2275;985;2277;986;2277;986;2275
A;1072;2487;1072;2489;1074;2489;1074;2487
A;951;2888;951;2889;951;2889;951;2888
